Label;URL
Pottery;https://data.ozon.ru/app/categories-comparison?category=2_17027485_200000858&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Puzzles,_Assembly_Models;https://data.ozon.ru/app/categories-comparison?category=2_17027485_17028665&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Restoration_&_Gilding;https://data.ozon.ru/app/categories-comparison?category=2_17027485_88621765&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Threads,_Yarn;https://data.ozon.ru/app/categories-comparison?category=2_17027485_17028965&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Additional_Warranty;https://data.ozon.ru/app/categories-comparison?category=2_17027486_53541757&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Air_Conditioners_and_Split_Systems;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039622&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Alcohol_Making;https://data.ozon.ru/app/categories-comparison?category=2_17027486_74295121&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Built-In_Home_Appliances;https://data.ozon.ru/app/categories-comparison?category=2_17027486_200000311&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Coffee_Makers_&_Coffee_Machines;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039628&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Commercial_Equipment;https://data.ozon.ru/app/categories-comparison?category=2_17027486_68712678&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Cookers;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039632&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Dishwashers;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039648&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Electric_Kettles_and_Thermopots;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039631&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Hair_Dryers_&_Hot-Air_Hair_Brushes;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039639&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Home_Appliance_Replacement_Parts_and_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027486_53968796&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kitchen_Hood;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039647&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Microwave_Ovens;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039643&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Mixers,_Blenders,_Choppers;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039627&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Multicookers,_Bread_Makers,_Air_Fryers;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039629&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Other_Home_Appliances;https://data.ozon.ru/app/categories-comparison?category=2_17027486_74091405&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Refrigerators;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039634&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Scales;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17028912&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Sewing_Machines;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039640&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Technological_Equipment;https://data.ozon.ru/app/categories-comparison?category=2_17027486_89461375&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Thermal_Processing;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039630&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Vacuum_Cleaners;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039623&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Washing_Machine;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039633&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Water_Coolers;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039636&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Water_Heaters;https://data.ozon.ru/app/categories-comparison?category=2_17027486_200000864&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Weather_Stations_and_Sensors;https://data.ozon.ru/app/categories-comparison?category=2_17027486_17039638&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Bedding;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028731&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Carpets_and_Rugs;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028727&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Christmas_Trees;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027935&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Cooking_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027907&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Cookware;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028732&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Country_House_Pumps;https://data.ozon.ru/app/categories-comparison?category=2_17027494_83625738&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Curtains_&_Curtain_Rods;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027934&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Decor_&_Interior;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027906&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Dinnerware;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028741&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Drinking_Utensils_&_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027926&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Easter_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_80239913&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Fabric;https://data.ozon.ru/app/categories-comparison?category=2_17027494_87768309&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Fireworks;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027925&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Flowers_&_Plants;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027938&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Flowers_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028715&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Food_Storage;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027933&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Garden_Decor_&_Greenhouses;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028745&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Garden_Equipment;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028940&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Garden_Equipment_Fittings_&_Replacement_Parts;https://data.ozon.ru/app/categories-comparison?category=2_17027494_84338046&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Garden_Tools;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028746&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
HoReCa_Equipment;https://data.ozon.ru/app/categories-comparison?category=2_17027494_89280910&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Household_Items;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028714&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Infrared_Saunas;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028724&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ironing_Boards_and_Dryers;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027909&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Mirrors;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028712&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ovens;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027924&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Packaging,_Sign;https://data.ozon.ru/app/categories-comparison?category=2_17027494_200001378&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Party_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028733&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Picnic_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027930&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Pillows,_Blankets;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028729&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Pond_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_78833978&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Portable_Partitions;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028726&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ritual,_Religious_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_77011122&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Soil,_Fertilizers_&_Garden_Chemicals;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028748&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Storage_;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027937&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Throw_Blankets_&_Coverlets;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027927&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Towels_&_Tablecloths;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17028730&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Water_Filters;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027931&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Watering_Supplies;https://data.ozon.ru/app/categories-comparison?category=2_17027494_17027941&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Air_Fresheners;https://data.ozon.ru/app/categories-comparison?category=2_75021418_17027922&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Detergents_&_Cleaning_Agents;https://data.ozon.ru/app/categories-comparison?category=2_75021418_17027920&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Pest_Repellent;https://data.ozon.ru/app/categories-comparison?category=2_75021418_17028747&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Gemstones;https://data.ozon.ru/app/categories-comparison?category=2_76902590_99524619&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Jewelry;https://data.ozon.ru/app/categories-comparison?category=2_76902590_17027900&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Baby_Bathing;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028976&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Baby_Products;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028680&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Bicycles,_Balance_Bikes_&_Scooters;https://data.ozon.ru/app/categories-comparison?category=2_17027488_78284142&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Bottle_Sterilizers_&_Warmers;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028677&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Bottles_&_Nipples;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028971&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Breast_Pumps;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028979&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Child_Car_Seats;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028970&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Construction_Kits;https://data.ozon.ru/app/categories-comparison?category=2_17027488_62573858&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Crib_Mobiles_&_Arches;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028978&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Diapers_and_Hygiene;https://data.ozon.ru/app/categories-comparison?category=2_17027488_56253658&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Educational_Games;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028974&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Educational_Play_Mats_&_Play_Mats;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028675&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Feeding_Products;https://data.ozon.ru/app/categories-comparison?category=2_17027488_92413439&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Highchairs;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028678&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kid_Safety;https://data.ozon.ru/app/categories-comparison?category=2_17027488_92496473&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Carriers;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028676&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Electric_Cars;https://data.ozon.ru/app/categories-comparison?category=2_17027488_63444126&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Electric_Swings_&_Chaise_Lounge_Chairs;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028685&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Motorcycle_Replacement_Parts;https://data.ozon.ru/app/categories-comparison?category=2_17027488_87878999&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Musical_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028686&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Pots_and_Seats;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028684&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Room;https://data.ozon.ru/app/categories-comparison?category=2_17027488_200000862&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Scales;https://data.ozon.ru/app/categories-comparison?category=2_17027488_92417504&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Kids_Vehicles;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028975&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Outdoor_Games;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028980&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Playground_&_Sports_Complexes;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028681&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Playpen;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028977&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Radio_&_Video_Baby_Monitors;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028683&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Radio_Controlled_Toys;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028981&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Railways;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028972&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Steamers_&_Blenders_and_Milk_Mixture_Mixers;https://data.ozon.ru/app/categories-comparison?category=2_17027488_92413400&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Strollers_&_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027488_200000323&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Toys;https://data.ozon.ru/app/categories-comparison?category=2_17027488_17028973&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Digital_Products;https://data.ozon.ru/app/categories-comparison?category=2_99999999_200001489&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Drums_and_Percussion;https://data.ozon.ru/app/categories-comparison?category=2_92130764_18262714&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Electronic_Musical_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_92130764_17028949&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ethnic_Musical_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_92130764_93120376&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Keyboard_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_92130764_17028920&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Musical_Instrument_Accessory;https://data.ozon.ru/app/categories-comparison?category=2_92130764_17028927&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
String_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_92130764_17028622&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Wind_Instruments;https://data.ozon.ru/app/categories-comparison?category=2_92130764_18262713&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Fresh_Conservation;https://data.ozon.ru/app/categories-comparison?category=2_200001388_200001390&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Fresh_Flowers;https://data.ozon.ru/app/categories-comparison?category=2_200001388_79869785&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Fresh_Frozen_Food_Products_&_Pre-Made_Products;https://data.ozon.ru/app/categories-comparison?category=2_200001388_17028774&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Fresh_Meat_&_Fish_Delicatessen;https://data.ozon.ru/app/categories-comparison?category=2_200001388_17028763&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ozon_Fresh_Weight_Products;https://data.ozon.ru/app/categories-comparison?category=2_200001388_200001285&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Animal_Food_Supplements;https://data.ozon.ru/app/categories-comparison?category=2_17027487_200001381&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Ant_Farm;https://data.ozon.ru/app/categories-comparison?category=2_17027487_89901233&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Aquarium_&_Terrarium_Accessories;https://data.ozon.ru/app/categories-comparison?category=2_17027487_17028672&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Aquarium_Chemicals;https://data.ozon.ru/app/categories-comparison?category=2_17027487_78360021&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Aquariums_&_Terrariums;https://data.ozon.ru/app/categories-comparison?category=2_17027487_17028969&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Carrying_&_Sleeping_Accessory;https://data.ozon.ru/app/categories-comparison?category=2_17027487_17028674&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Food_and_Treats_for_Cats_and_Dogs;https://data.ozon.ru/app/categories-comparison?category=2_17027487_17028670&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Insect_Farm;https://data.ozon.ru/app/categories-comparison?category=2_17027487_99735335&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Pet_Gadgets;https://data.ozon.ru/app/categories-comparison?category=2_17027487_92310197&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Vet_Pharmacy_(Medications);https://data.ozon.ru/app/categories-comparison?category=2_17027487_200001131&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Amphibians;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000182&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Birds;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000177&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Clams;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000184&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Crayfish;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000196&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Fish;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000181&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Lizards;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000848&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Rodents;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000176&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Scorpions;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000855&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Shrimps;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000183&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Snakes;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000851&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Spiders;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000847&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Turtles;https://data.ozon.ru/app/categories-comparison?category=2_200000175_200000178&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Accessories_for_Disabled_People;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001551&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Accessories_for_Medical_Equipment,_Appliances,_Devices;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001535&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Aesthetic_╨бosmetology;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200000035&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Chemical_Disinfectants,_Therapies_&Treatments;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001547&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Components_for_Equipment_for_Disabled_People;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001550&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Contact_Lenses,_Eyeglasses,_Corrective_Eyeglasses;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001542&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Dental_Products_&_Materials;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001533&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Dietary_Supplements_and_Vitamins;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200000896&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Eyeglass_Frames;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001543&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
Gynecological,_Laboratory,_Medical_Test;https://data.ozon.ru/app/categories-comparison?category=2_52265716_200001552&period=year&group=group_brand&metric=metric_gmv&sortingColumn=metric_gmv&sortingOrder=direction_desc
